,0
59766,360
59767,360
59768,360
59769,360
59770,360
59771,360
59772,360
59773,360
59774,360
59775,360
59776,360
59777,360
59778,360
59779,360
59780,360
59781,360
59782,360
59783,360
59784,360
59785,360
59786,360
59787,360
59788,360
59789,360
59790,360
59791,360
59792,360
59793,360
59794,360
59795,360
59796,360
59797,360
59798,360
59799,360
59800,360
59801,360
59802,359
59803,359
59804,359
59805,359
59806,359
59807,359
59808,359
59809,359
59810,359
59811,359
59812,359
59813,359
59814,359
59815,359
59816,359
59817,359
59818,359
59819,359
59820,359
59821,359
59822,359
59823,359
59824,359
59825,359
59826,359
59827,359
59828,359
59829,359
59830,359
59831,359
59832,359
59833,359
59834,359
59835,359
59836,359
59837,359
59838,359
59839,359
59840,359
59841,359
59842,359
59843,359
59844,359
59845,359
59846,359
59847,359
59848,359
59849,359
59850,359
59851,359
59852,359
59853,359
59854,359
59855,359
59856,359
59857,359
59858,359
59859,359
59860,359
59861,359
59862,359
59863,359
59864,359
59865,359
59866,359
59867,359
59868,359
59869,359
59870,359
59871,359
59872,359
59873,359
59874,359
59875,359
59876,359
59877,359
59878,359
59879,359
59880,359
59881,359
59882,359
59883,359
59884,359
59885,359
59886,359
59887,359
59888,359
59889,359
59890,359
59891,359
59892,359
59893,359
59894,359
59895,359
59896,359
59897,359
59898,359
59899,359
59900,359
59901,359
59902,359
59903,359
59904,359
59905,359
59906,359
59907,359
59908,359
59909,359
59910,359
59911,359
59912,359
59913,359
59914,359
59915,359
59916,359
59917,359
59918,359
59919,359
59920,359
59921,359
59922,359
59923,359
59924,359
59925,359
59926,359
59927,359
59928,359
59929,359
59930,359
59931,359
59932,359
59933,359
59934,359
59935,359
59936,359
59937,359
59938,359
59939,359
59940,359
59941,359
59942,359
59943,359
59944,359
59945,359
59946,359
59947,359
59948,359
59949,359
59950,359
59951,359
59952,359
59953,359
59954,359
59955,359
59956,359
59957,359
59958,359
59959,359
59960,359
59961,359
59962,359
59963,359
59964,359
59965,359
59966,359
59967,359
59968,359
59969,359
59970,359
59971,359
59972,359
59973,359
59974,359
59975,359
59976,359
59977,359
59978,359
59979,359
59980,359
59981,359
59982,359
59983,359
59984,359
59985,359
59986,359
59987,359
59988,359
59989,359
59990,359
59991,359
59992,359
59993,359
59994,359
59995,359
59996,359
59997,359
59998,359
59999,359
60000,359
60001,359
60002,359
60003,359
60004,359
60005,359
60006,359
60007,359
60008,359
60009,359
60010,359
60011,359
60012,359
60013,359
60014,359
60015,359
60016,359
60017,359
60018,359
60019,359
60020,359
60021,359
60022,359
60023,359
60024,359
60025,359
60026,359
60027,359
60028,359
60029,359
60030,359
60031,359
60032,359
60033,359
60034,359
60035,359
60036,359
60037,359
60038,359
60039,359
60040,359
60041,359
60042,359
60043,359
60044,359
60045,359
60046,359
60047,359
60048,359
60049,359
60050,359
60051,359
60052,359
60053,359
60054,359
60055,359
60056,359
60057,359
60058,359
60059,359
60060,359
60061,359
60062,359
60063,359
60064,359
60065,359
60066,359
60067,359
60068,359
60069,359
60070,359
60071,359
60072,359
60073,359
60074,359
60075,359
60076,359
60077,359
60078,359
60079,359
60080,359
60081,359
60082,359
60083,359
60084,359
60085,359
60086,359
60087,359
60088,359
60089,359
60090,359
60091,359
60092,359
60093,359
60094,359
60095,359
60096,359
60097,359
60098,359
60099,359
60100,359
60101,359
60102,359
60103,359
60104,359
60105,359
60106,359
60107,359
60108,359
60109,359
60110,359
60111,359
60112,359
60113,359
60114,359
60115,359
60116,359
60117,359
60118,359
60119,359
60120,359
60121,359
60122,359
60123,359
60124,359
60125,359
60126,359
60127,359
60128,359
60129,359
60130,359
60131,359
60132,359
60133,359
60134,359
60135,359
60136,359
60137,358
60138,358
60139,358
60140,358
60141,358
60142,358
60143,358
60144,358
60145,358
60146,358
60147,358
60148,358
60149,358
60150,358
60151,358
60152,358
60153,358
60154,358
60155,358
60156,358
60157,358
60158,358
60159,358
60160,358
60161,358
60162,358
60163,358
60164,358
60165,358
60166,358
60167,358
60168,358
60169,358
60170,358
60171,358
60172,358
60173,358
60174,358
60175,358
60176,358
60177,358
60178,358
60179,358
60180,358
60181,358
60182,358
60183,358
60184,358
60185,358
60186,358
60187,358
60188,358
60189,358
60190,358
60191,358
60192,358
60193,358
60194,358
60195,358
60196,358
60197,358
60198,358
60199,358
60200,358
60201,358
60202,358
60203,358
60204,358
60205,358
60206,358
60207,358
60208,358
60209,358
60210,358
60211,358
60212,358
60213,358
60214,358
60215,358
60216,358
60217,358
60218,358
60219,358
60220,358
60221,358
60222,358
60223,358
60224,358
60225,358
60226,358
60227,358
60228,358
60229,358
60230,358
60231,358
60232,358
60233,358
60234,358
60235,358
60236,358
60237,358
60238,358
60239,358
60240,358
60241,358
60242,358
60243,358
60244,358
60245,358
60246,358
60247,358
60248,358
60249,358
60250,358
60251,358
60252,358
60253,358
60254,358
60255,358
60256,358
60257,358
60258,358
60259,358
60260,358
60261,358
60262,358
60263,358
60264,358
60265,358
60266,358
60267,358
60268,358
60269,358
60270,358
60271,358
60272,358
60273,358
60274,358
60275,358
60276,358
60277,358
60278,358
60279,358
60280,358
60281,358
60282,358
60283,358
60284,358
60285,358
60286,358
60287,358
60288,358
60289,358
60290,358
60291,358
60292,358
60293,358
60294,358
60295,358
60296,358
60297,358
60298,358
60299,358
60300,358
60301,358
60302,358
60303,358
60304,358
60305,358
60306,358
60307,358
60308,358
60309,358
60310,358
60311,358
60312,358
60313,358
60314,358
60315,358
60316,358
60317,358
60318,358
60319,358
60320,358
60321,358
60322,358
60323,358
60324,358
60325,358
60326,358
60327,358
60328,358
60329,358
60330,358
60331,358
60332,358
60333,358
60334,358
60335,358
60336,358
60337,358
60338,358
60339,358
60340,358
60341,358
60342,358
60343,358
60344,358
60345,358
60346,358
60347,358
60348,358
60349,358
60350,358
60351,358
60352,358
60353,358
60354,358
60355,358
60356,358
60357,358
60358,358
60359,358
60360,358
60361,358
60362,358
60363,358
60364,358
60365,358
60366,358
60367,358
60368,358
60369,358
60370,358
60371,358
60372,358
60373,358
60374,358
60375,358
60376,358
60377,358
60378,358
60379,358
60380,358
60381,358
60382,358
60383,358
60384,358
60385,358
60386,358
60387,358
60388,358
60389,358
60390,358
60391,358
60392,358
60393,358
60394,358
60395,358
60396,358
60397,358
60398,358
60399,358
60400,358
60401,358
60402,358
60403,358
60404,358
60405,358
60406,358
60407,358
60408,358
60409,358
60410,358
60411,358
60412,358
60413,358
60414,358
60415,358
60416,358
60417,358
60418,358
60419,358
60420,358
60421,358
60422,358
60423,358
60424,358
60425,358
60426,358
60427,358
60428,358
60429,358
60430,358
60431,358
60432,358
60433,358
60434,358
60435,358
60436,358
60437,358
60438,358
60439,358
60440,358
60441,357
60442,357
60443,357
60444,357
60445,357
60446,357
60447,357
60448,357
60449,357
60450,357
60451,357
60452,357
60453,357
60454,357
60455,357
60456,357
60457,357
60458,357
60459,357
60460,357
60461,357
60462,357
60463,357
60464,357
60465,357
60466,357
60467,357
60468,357
60469,357
60470,357
60471,357
60472,357
60473,357
60474,357
60475,357
60476,357
60477,357
60478,357
60479,357
60480,357
60481,357
60482,357
60483,357
60484,357
60485,357
60486,357
60487,357
60488,357
60489,357
60490,357
60491,357
60492,357
60493,357
60494,357
60495,357
60496,357
60497,357
60498,357
60499,357
60500,357
60501,357
60502,357
60503,357
60504,357
60505,357
60506,357
60507,357
60508,357
60509,357
60510,357
60511,357
60512,357
60513,357
60514,357
60515,357
60516,357
60517,357
60518,357
60519,357
60520,357
60521,357
60522,357
60523,357
60524,357
60525,357
60526,357
60527,357
60528,357
60529,357
60530,357
60531,357
60532,357
60533,357
60534,357
60535,357
60536,357
60537,357
60538,357
60539,357
60540,357
60541,357
60542,357
60543,357
60544,357
60545,357
60546,357
60547,357
60548,357
60549,357
60550,357
60551,357
60552,357
60553,357
60554,357
60555,357
60556,357
60557,357
60558,357
60559,357
60560,357
60561,357
60562,357
60563,357
60564,357
60565,357
60566,357
60567,357
60568,357
60569,357
60570,357
60571,357
60572,357
60573,357
60574,357
60575,357
60576,357
60577,357
60578,357
60579,357
60580,357
60581,357
60582,357
60583,357
60584,357
60585,357
60586,357
60587,357
60588,357
60589,357
60590,357
60591,357
60592,357
60593,357
60594,357
60595,357
60596,357
60597,357
60598,357
60599,357
60600,357
60601,357
60602,357
60603,357
60604,357
60605,357
60606,357
60607,357
60608,357
60609,357
60610,357
60611,357
60612,357
60613,357
60614,357
60615,357
60616,357
60617,357
60618,357
60619,357
60620,357
60621,357
60622,357
60623,357
60624,357
60625,357
60626,357
60627,357
60628,357
60629,357
60630,357
60631,357
60632,357
60633,357
60634,357
60635,357
60636,357
60637,357
60638,357
60639,357
60640,357
60641,357
60642,357
60643,357
60644,357
60645,357
60646,357
60647,357
60648,357
60649,357
60650,357
60651,357
60652,357
60653,357
60654,357
60655,357
60656,357
60657,357
60658,357
60659,357
60660,357
60661,357
60662,357
60663,357
60664,357
60665,357
60666,357
60667,357
60668,357
60669,357
60670,357
60671,357
60672,357
60673,357
60674,357
60675,357
60676,357
60677,357
60678,357
60679,357
60680,357
60681,357
60682,357
60683,357
60684,357
60685,357
60686,357
60687,357
60688,357
60689,357
60690,357
60691,357
60692,357
60693,357
60694,357
60695,357
60696,357
60697,357
60698,357
60699,357
60700,357
60701,357
60702,357
60703,357
60704,357
60705,357
60706,357
60707,357
60708,357
60709,357
60710,357
60711,357
60712,357
60713,357
60714,357
60715,357
60716,357
60717,357
60718,357
60719,357
60720,357
60721,357
60722,357
60723,357
60724,357
60725,357
60726,357
60727,357
60728,357
60729,357
60730,357
60731,357
60732,357
60733,357
60734,357
60735,357
60736,357
60737,357
60738,357
60739,357
60740,357
60741,357
60742,357
60743,357
60744,357
60745,357
60746,357
60747,357
60748,357
60749,357
60750,357
60751,357
60752,357
60753,357
60754,357
60755,357
60756,357
60757,357
60758,357
60759,357
60760,357
60761,357
60762,357
60763,357
60764,357
60765,357
60766,357
60767,357
60768,357
60769,357
60770,357
60771,357
60772,357
60773,357
60774,357
60775,357
60776,357
60777,357
60778,356
60779,356
60780,356
60781,356
60782,356
60783,356
60784,356
60785,356
60786,356
60787,356
60788,356
60789,356
60790,356
60791,356
60792,356
60793,356
60794,356
60795,356
60796,356
60797,356
60798,356
60799,356
60800,356
60801,356
60802,356
60803,356
60804,356
60805,356
60806,356
60807,356
60808,356
60809,356
60810,356
60811,356
60812,356
60813,356
60814,356
60815,356
60816,356
60817,356
60818,356
60819,356
60820,356
60821,356
60822,356
60823,356
60824,356
60825,356
60826,356
60827,356
60828,356
60829,356
60830,356
60831,356
60832,356
60833,356
60834,356
60835,356
60836,356
60837,356
60838,356
60839,356
60840,356
60841,356
60842,356
60843,356
60844,356
60845,356
60846,356
60847,356
60848,356
60849,356
60850,356
60851,356
60852,356
60853,356
60854,356
60855,356
60856,356
60857,356
60858,356
60859,356
60860,356
60861,356
60862,356
60863,356
60864,356
60865,356
60866,356
60867,356
60868,356
60869,356
60870,356
60871,356
60872,356
60873,356
60874,356
60875,356
60876,356
60877,356
60878,356
60879,356
60880,356
60881,356
60882,356
60883,356
60884,356
60885,356
60886,356
60887,356
60888,356
60889,356
60890,356
60891,356
60892,356
60893,356
60894,356
60895,356
60896,356
60897,356
60898,356
60899,356
60900,356
60901,356
60902,356
60903,356
60904,356
60905,356
60906,356
60907,356
60908,356
60909,356
60910,356
60911,356
60912,356
60913,356
60914,356
60915,356
60916,356
60917,356
60918,356
60919,356
60920,356
60921,356
60922,356
60923,356
60924,356
60925,356
60926,356
60927,356
60928,356
60929,356
60930,356
60931,356
60932,356
60933,356
60934,356
60935,356
60936,356
60937,356
60938,356
60939,356
60940,356
60941,356
60942,356
60943,356
60944,356
60945,356
60946,356
60947,356
60948,356
60949,356
60950,356
60951,356
60952,356
60953,356
60954,356
60955,356
60956,356
60957,356
60958,356
60959,356
60960,356
60961,356
60962,356
60963,356
60964,356
60965,356
60966,356
60967,356
60968,356
60969,356
60970,356
60971,356
60972,356
60973,356
60974,356
60975,356
60976,356
60977,356
60978,356
60979,356
60980,356
60981,356
60982,356
60983,356
60984,356
60985,356
60986,356
60987,356
60988,356
60989,356
60990,356
60991,356
60992,356
60993,356
60994,356
60995,356
60996,356
60997,356
60998,356
60999,356
61000,356
61001,356
61002,356
61003,356
61004,356
61005,356
61006,356
61007,356
61008,356
61009,356
61010,356
61011,356
61012,356
61013,356
61014,356
61015,356
61016,356
61017,356
61018,356
61019,356
61020,356
61021,356
61022,356
61023,356
61024,356
61025,356
61026,356
61027,356
61028,356
61029,356
61030,356
61031,356
61032,356
61033,356
61034,356
61035,356
61036,356
61037,356
61038,356
61039,356
61040,356
61041,356
61042,356
61043,356
61044,356
61045,356
61046,356
61047,356
61048,356
61049,356
61050,356
61051,356
61052,356
61053,356
61054,356
61055,356
61056,356
61057,356
